run_id,workflow_name,status,conclusion,created_at,updated_at,wall_clock_seconds,wall_clock_minutes,exec_seconds,exec_minutes,queue_seconds,queue_minutes,first_job_started,last_job_completed,head_branch,event,pr_number,label_group
23347086868,MZ-CI,completed,skipped,2026-03-20T14:21:11Z,2026-03-20T14:29:35Z,504,8.4,0,0.0,504,8.4,2026-03-20T14:29:35Z,2026-03-20T14:29:34Z,copilot/add-retry-analyzer-for-tests,pull_request,6124,mz-autotest+pe-autotest
23341369219,MZ-CI,completed,success,2026-03-20T11:44:42Z,2026-03-20T13:38:52Z,6850,114.2,6828,113.8,20,0.3,2026-03-20T11:45:02Z,2026-03-20T13:38:50Z,feat/gradle931,pull_request,6127,mz-autotest+pe-autotest
23337561483,MZ-CI,completed,skipped,2026-03-20T09:50:37Z,2026-03-20T09:50:39Z,2,0.0,0,0.0,1,0.0,2026-03-20T09:50:38Z,2026-03-20T09:50:38Z,copilot/add-retry-analyzer-for-tests,pull_request,6124,mz-autotest+pe-autotest
23337561097,MZ-CI,completed,skipped,2026-03-20T09:50:36Z,2026-03-20T09:50:37Z,1,0.0,0,0.0,1,0.0,2026-03-20T09:50:37Z,2026-03-20T09:50:37Z,copilot/add-retry-analyzer-for-tests,pull_request,6124,mz-autotest+pe-autotest
23337485053,MZ-CI,completed,skipped,2026-03-20T09:48:19Z,2026-03-20T09:48:20Z,1,0.0,0,0.0,1,0.0,2026-03-20T09:48:20Z,2026-03-20T09:48:20Z,copilot/add-retry-analyzer-for-tests,pull_request,6124,mz-autotest+pe-autotest
23337484548,MZ-CI,completed,skipped,2026-03-20T09:48:18Z,2026-03-20T09:48:19Z,1,0.0,0,0.0,1,0.0,2026-03-20T09:48:19Z,2026-03-20T09:48:19Z,copilot/add-retry-analyzer-for-tests,pull_request,6124,mz-autotest+pe-autotest
23335945330,MZ-CI,completed,cancelled,2026-03-20T09:01:43Z,2026-03-20T11:44:59Z,9796,163.3,9792,163.2,3,0.1,2026-03-20T09:01:46Z,2026-03-20T11:44:58Z,feat/gradle931,pull_request,6127,mz-autotest+pe-autotest
23334092103,MZ-CI,completed,success,2026-03-20T07:59:43Z,2026-03-20T09:51:09Z,6686,111.4,6682,111.4,4,0.1,2026-03-20T07:59:47Z,2026-03-20T09:51:09Z,copilot/update-copilot-instructions,pull_request,5736,mz-autotest+pe-autotest
23333706976,MZ-CI,completed,failure,2026-03-20T07:46:02Z,2026-03-20T08:01:53Z,951,15.8,948,15.8,3,0.1,2026-03-20T07:46:05Z,2026-03-20T08:01:53Z,feature/t-babelfish-mz94-dev-XE-22629-enable-changing-version,pull_request,6135,mz-autotest+pe-autotest
23333160728,MZ-CI,completed,failure,2026-03-20T07:25:33Z,2026-03-20T07:45:14Z,1181,19.7,1176,19.6,4,0.1,2026-03-20T07:25:37Z,2026-03-20T07:45:13Z,copilot/update-copilot-instructions,pull_request,5736,mz-autotest+pe-autotest
23306451877,MZ-CI,completed,success,2026-03-19T16:53:01Z,2026-03-19T18:33:13Z,6012,100.2,6007,100.1,5,0.1,2026-03-19T16:53:06Z,2026-03-19T18:33:13Z,t-l3-develop-XE-23512,pull_request,6160,mz-autotest+pe-autotest
23306450666,MZ-CI,completed,cancelled,2026-03-19T16:53:00Z,2026-03-19T16:53:02Z,2,0.0,1,0.0,1,0.0,2026-03-19T16:53:01Z,2026-03-19T16:53:02Z,t-l3-develop-XE-23512,pull_request,6160,mz-autotest+pe-autotest
23306450717,MZ-CI,completed,cancelled,2026-03-19T16:53:00Z,2026-03-19T16:53:03Z,3,0.1,0,0.0,0,0.0,,,t-l3-develop-XE-23512,pull_request,6160,mz-autotest+pe-autotest
23295713905,MZ-CI,completed,success,2026-03-19T12:51:25Z,2026-03-19T14:08:46Z,4641,77.3,4630,77.2,9,0.1,2026-03-19T12:51:34Z,2026-03-19T14:08:44Z,copilot/add-retry-analyzer-for-tests,pull_request,6124,mz-autotest+pe-autotest
23295713048,MZ-CI,completed,cancelled,2026-03-19T12:51:24Z,2026-03-19T12:51:25Z,1,0.0,0,0.0,0,0.0,,,copilot/add-retry-analyzer-for-tests,pull_request,6124,mz-autotest+pe-autotest
23295713081,MZ-CI,completed,cancelled,2026-03-19T12:51:24Z,2026-03-19T12:51:27Z,3,0.1,0,0.0,2,0.0,2026-03-19T12:51:26Z,2026-03-19T12:51:26Z,copilot/add-retry-analyzer-for-tests,pull_request,6124,mz-autotest+pe-autotest
