run_id,workflow_name,status,conclusion,created_at,updated_at,wall_clock_seconds,wall_clock_minutes,exec_seconds,exec_minutes,queue_seconds,queue_minutes,first_job_started,last_job_completed,head_branch,event,pr_number,label_group
23651812297,MZ-CI,completed,cancelled,2026-03-27T14:41:44Z,2026-03-27T14:44:45Z,181,3.0,155,2.6,26,0.4,2026-03-27T14:42:10Z,2026-03-27T14:44:45Z,add-claude-md,pull_request,6188,mz-autotest
23651695382,MZ-CI,completed,cancelled,2026-03-27T14:39:15Z,2026-03-27T14:42:07Z,172,2.9,167,2.8,4,0.1,2026-03-27T14:39:19Z,2026-03-27T14:42:06Z,add-claude-md,pull_request,6188,mz-autotest
23651202923,MZ-CI,completed,success,2026-03-27T14:28:59Z,2026-03-27T15:59:35Z,5436,90.6,5430,90.5,5,0.1,2026-03-27T14:29:04Z,2026-03-27T15:59:34Z,t-jaws-XE-21240-pico-manager-worker,pull_request,6175,mz-autotest
23649694114,MZ-CI,completed,success,2026-03-27T13:56:31Z,2026-03-27T14:05:05Z,514,8.6,509,8.5,4,0.1,2026-03-27T13:56:35Z,2026-03-27T14:05:04Z,t-babelfish-XE-20547-workflow-table-tests-issue-mz95-dev-3,pull_request,6187,mz-autotest
23647930898,MZ-CI,completed,success,2026-03-27T13:14:07Z,2026-03-27T14:38:52Z,5085,84.8,5080,84.7,3,0.1,2026-03-27T13:14:10Z,2026-03-27T14:38:50Z,t-jaws-xe-22829-delete-configuration-is-slow-in-vaadin-mz93,pull_request,6184,mz-autotest
23645709446,MZ-CI,completed,success,2026-03-27T12:14:59Z,2026-03-27T13:24:22Z,4163,69.4,4158,69.3,4,0.1,2026-03-27T12:15:03Z,2026-03-27T13:24:21Z,bugfix/t-avengers-mz94-dev-xe-13479-fix-status-code-201,pull_request,5915,mz-autotest
23641236841,MZ-CI,completed,failure,2026-03-27T10:08:37Z,2026-03-27T10:47:13Z,2316,38.6,2311,38.5,4,0.1,2026-03-27T10:08:41Z,2026-03-27T10:47:12Z,bugfix/t-avengers-mz94-dev-xe-13479-fix-status-code-201,pull_request,5915,mz-autotest
23641189770,MZ-CI,completed,cancelled,2026-03-27T10:07:18Z,2026-03-27T10:07:19Z,1,0.0,0,0.0,0,0.0,,,t-jaws-xe-22829-delete-configuration-is-slow-in-vaadin-mz93,pull_request,6184,mz-autotest
23641189698,MZ-CI,completed,cancelled,2026-03-27T10:07:18Z,2026-03-27T10:07:20Z,2,0.0,1,0.0,1,0.0,2026-03-27T10:07:19Z,2026-03-27T10:07:20Z,t-jaws-xe-22829-delete-configuration-is-slow-in-vaadin-mz93,pull_request,6184,mz-autotest
23641189773,MZ-CI,completed,success,2026-03-27T10:07:18Z,2026-03-27T11:30:52Z,5014,83.6,5008,83.5,5,0.1,2026-03-27T10:07:23Z,2026-03-27T11:30:51Z,t-jaws-xe-22829-delete-configuration-is-slow-in-vaadin-mz93,pull_request,6184,mz-autotest
23639391111,MZ-CI,completed,failure,2026-03-27T09:17:26Z,2026-03-27T09:55:27Z,2281,38.0,2277,38.0,3,0.1,2026-03-27T09:17:29Z,2026-03-27T09:55:26Z,bugfix/t-avengers-mz94-dev-xe-13479-fix-status-code-201,pull_request,5915,mz-autotest
23637299524,MZ-CI,completed,failure,2026-03-27T08:14:55Z,2026-03-27T08:51:29Z,2194,36.6,2190,36.5,3,0.1,2026-03-27T08:14:58Z,2026-03-27T08:51:28Z,bugfix/t-avengers-mz94-dev-xe-13479-fix-status-code-201,pull_request,5915,mz-autotest
23636647259,MZ-CI,completed,success,2026-03-27T07:53:29Z,2026-03-27T08:59:48Z,3979,66.3,3974,66.2,4,0.1,2026-03-27T07:53:33Z,2026-03-27T08:59:47Z,feature/t-avengers-mz91-dev-xe-13479-migrate-sapcc-autotest-out,pull_request,5897,mz-autotest
23636632623,MZ-CI,completed,failure,2026-03-27T07:53:01Z,2026-03-27T08:06:07Z,786,13.1,783,13.1,3,0.1,2026-03-27T07:53:04Z,2026-03-27T08:06:07Z,bugfix/t-avengers-mz94-dev-xe-13479-fix-status-code-201,pull_request,5915,mz-autotest
23636499036,MZ-CI,completed,success,2026-03-27T07:48:31Z,2026-03-27T09:31:38Z,6187,103.1,6160,102.7,26,0.4,2026-03-27T07:48:57Z,2026-03-27T09:31:37Z,fix/cyclonedx-bom-config-resolution,pull_request,6178,mz-autotest
23635965036,MZ-CI,completed,success,2026-03-27T07:30:54Z,2026-03-27T07:43:39Z,765,12.8,761,12.7,3,0.1,2026-03-27T07:30:57Z,2026-03-27T07:43:38Z,bugfix/t-avengers-mz94-dev-xe-13479-fix-status-code-201,pull_request,5915,mz-autotest
23635530980,MZ-CI,completed,success,2026-03-27T07:15:23Z,2026-03-27T07:27:32Z,729,12.2,725,12.1,3,0.1,2026-03-27T07:15:26Z,2026-03-27T07:27:31Z,bugfix/t-avengers-mz94-dev-xe-13479-fix-status-code-201,pull_request,5915,mz-autotest
23635492912,MZ-CI,completed,failure,2026-03-27T07:14:01Z,2026-03-27T07:53:10Z,2349,39.1,2322,38.7,26,0.4,2026-03-27T07:14:27Z,2026-03-27T07:53:09Z,feature/t-avengers-mz91-dev-xe-13479-migrate-sapcc-autotest-out,pull_request,5897,mz-autotest
23634470066,MZ-CI,completed,cancelled,2026-03-27T06:36:39Z,2026-03-27T07:48:54Z,4335,72.2,4330,72.2,5,0.1,2026-03-27T06:36:44Z,2026-03-27T07:48:54Z,fix/cyclonedx-bom-config-resolution,pull_request,6178,mz-autotest
23632882308,MZ-CI,completed,cancelled,2026-03-27T05:37:31Z,2026-03-27T07:14:24Z,5813,96.9,5809,96.8,3,0.1,2026-03-27T05:37:34Z,2026-03-27T07:14:23Z,feature/t-avengers-mz91-dev-xe-13479-migrate-sapcc-autotest-out,pull_request,5897,mz-autotest
23630764335,MZ-CI,completed,failure,2026-03-27T04:10:40Z,2026-03-27T05:08:48Z,3488,58.1,3483,58.0,4,0.1,2026-03-27T04:10:44Z,2026-03-27T05:08:47Z,feature/t-avengers-mz91-dev-xe-13479-migrate-sapcc-autotest-out,pull_request,5897,mz-autotest
23630742125,MZ-CI,completed,success,2026-03-27T04:09:50Z,2026-03-27T04:10:19Z,29,0.5,24,0.4,4,0.1,2026-03-27T04:09:54Z,2026-03-27T04:10:18Z,feature/t-avengers-mz91-dev-xe-13479-migrate-sapcc-autotest-out,pull_request,5897,mz-autotest
23630326295,MZ-CI,completed,success,2026-03-27T03:53:56Z,2026-03-27T04:07:35Z,819,13.7,814,13.6,4,0.1,2026-03-27T03:54:00Z,2026-03-27T04:07:34Z,feature/t-avengers-mz91-dev-xe-13479-migrate-sapcc-autotest-out,pull_request,5897,mz-autotest
23615801872,MZ-CI,completed,success,2026-03-26T20:12:54Z,2026-03-26T21:55:15Z,6141,102.3,6108,101.8,32,0.5,2026-03-26T20:13:26Z,2026-03-26T21:55:14Z,fix/cyclonedx-bom-config-resolution,pull_request,6178,mz-autotest
23613786213,MZ-CI,completed,cancelled,2026-03-26T19:25:35Z,2026-03-26T20:13:22Z,2867,47.8,2835,47.2,31,0.5,2026-03-26T19:26:06Z,2026-03-26T20:13:21Z,fix/cyclonedx-bom-config-resolution,pull_request,6178,mz-autotest
23612536388,MZ-CI,completed,cancelled,2026-03-26T18:55:44Z,2026-03-26T19:26:02Z,1818,30.3,1813,30.2,4,0.1,2026-03-26T18:55:48Z,2026-03-26T19:26:01Z,fix/cyclonedx-bom-config-resolution,pull_request,6178,mz-autotest
23601729853,MZ-CI,completed,success,2026-03-26T15:07:12Z,2026-03-26T15:22:14Z,902,15.0,832,13.9,70,1.2,2026-03-26T15:08:22Z,2026-03-26T15:22:14Z,t-jaws-XE-18964-aggprofile-layout,pull_request,6179,mz-autotest
23601641080,MZ-CI,completed,cancelled,2026-03-26T15:05:21Z,2026-03-26T15:08:18Z,177,3.0,172,2.9,5,0.1,2026-03-26T15:05:26Z,2026-03-26T15:08:18Z,t-jaws-XE-18964-aggprofile-layout,pull_request,6179,mz-autotest
23598669897,MZ-CI,completed,failure,2026-03-26T14:06:20Z,2026-03-26T15:50:44Z,6264,104.4,6233,103.9,30,0.5,2026-03-26T14:06:50Z,2026-03-26T15:50:43Z,fix/cyclonedx-bom-config-resolution,pull_request,6178,mz-autotest
23597474612,MZ-CI,completed,cancelled,2026-03-26T13:41:27Z,2026-03-26T14:06:47Z,1520,25.3,1441,24.0,78,1.3,2026-03-26T13:42:45Z,2026-03-26T14:06:46Z,fix/cyclonedx-bom-config-resolution,pull_request,6178,mz-autotest
23596813778,MZ-CI,completed,success,2026-03-26T13:27:31Z,2026-03-26T15:05:48Z,5897,98.3,5891,98.2,5,0.1,2026-03-26T13:27:36Z,2026-03-26T15:05:47Z,t-babelfish/XE-21774-kafka-agent-aborts-2,pull_request,6155,mz-autotest
23596635553,MZ-CI,completed,cancelled,2026-03-26T13:23:34Z,2026-03-26T13:42:42Z,1148,19.1,1115,18.6,32,0.5,2026-03-26T13:24:06Z,2026-03-26T13:42:41Z,fix/cyclonedx-bom-config-resolution,pull_request,6178,mz-autotest
23594768081,MZ-CI,completed,cancelled,2026-03-26T12:40:06Z,2026-03-26T13:24:03Z,2637,44.0,2631,43.9,5,0.1,2026-03-26T12:40:11Z,2026-03-26T13:24:02Z,fix/cyclonedx-bom-config-resolution,pull_request,6178,mz-autotest
23594733936,MZ-CI,completed,cancelled,2026-03-26T12:39:20Z,2026-03-26T12:40:08Z,48,0.8,44,0.7,4,0.1,2026-03-26T12:39:24Z,2026-03-26T12:40:08Z,fix/cyclonedx-bom-config-resolution,pull_request,6178,mz-autotest
23587259931,MZ-CI,completed,failure,2026-03-26T09:33:56Z,2026-03-26T10:23:41Z,2985,49.8,2979,49.6,5,0.1,2026-03-26T09:34:01Z,2026-03-26T10:23:40Z,feature/t-avengers-mz91-dev-xe-13479-migrate-sapcc-autotest-out,pull_request,5897,mz-autotest
23585441259,MZ-CI,completed,success,2026-03-26T08:48:12Z,2026-03-26T09:02:54Z,882,14.7,878,14.6,4,0.1,2026-03-26T08:48:16Z,2026-03-26T09:02:54Z,feature/t-avengers-mz91-dev-xe-13479-migrate-sapcc-autotest-out,pull_request,5897,mz-autotest
23582367916,MZ-CI,completed,cancelled,2026-03-26T07:21:35Z,2026-03-26T07:21:37Z,2,0.0,0,0.0,1,0.0,2026-03-26T07:21:36Z,2026-03-26T07:21:36Z,t-darkside-mz94-dev-XE-19339-apl-loglevel-mzsh-command-rev2,pull_request,6177,mz-autotest
23582367954,MZ-CI,completed,success,2026-03-26T07:21:35Z,2026-03-26T11:01:41Z,13206,220.1,4623,77.0,8582,143.0,2026-03-26T09:44:37Z,2026-03-26T11:01:40Z,t-darkside-mz94-dev-XE-19339-apl-loglevel-mzsh-command-rev2,pull_request,6177,mz-autotest
23579931705,MZ-CI,completed,failure,2026-03-26T06:00:18Z,2026-03-26T07:36:52Z,5794,96.6,5789,96.5,4,0.1,2026-03-26T06:00:22Z,2026-03-26T07:36:51Z,feature/t-avengers-mz91-dev-xe-13479-migrate-sapcc-autotest-out,pull_request,5897,mz-autotest
23576606020,MZ-CI,completed,failure,2026-03-26T03:51:18Z,2026-03-26T04:46:59Z,3341,55.7,3336,55.6,4,0.1,2026-03-26T03:51:22Z,2026-03-26T04:46:58Z,feature/t-avengers-mz91-dev-xe-13479-migrate-sapcc-autotest-out,pull_request,5897,mz-autotest
23553452664,MZ-CI,completed,success,2026-03-25T16:57:58Z,2026-03-25T18:30:19Z,5541,92.3,5529,92.2,11,0.2,2026-03-25T16:58:09Z,2026-03-25T18:30:18Z,t-jaws-XE-21240-pico-manager-worker,pull_request,6175,mz-autotest
23552993860,MZ-CI,completed,cancelled,2026-03-25T16:47:51Z,2026-03-25T16:58:06Z,615,10.2,608,10.1,6,0.1,2026-03-25T16:47:57Z,2026-03-25T16:58:05Z,t-jaws-XE-21240-pico-manager-worker,pull_request,6175,mz-autotest
23552993648,MZ-CI,completed,cancelled,2026-03-25T16:47:51Z,2026-03-25T16:47:53Z,2,0.0,1,0.0,1,0.0,2026-03-25T16:47:52Z,2026-03-25T16:47:53Z,t-jaws-XE-21240-pico-manager-worker,pull_request,6175,mz-autotest
23545649938,MZ-CI,completed,cancelled,2026-03-25T14:15:30Z,2026-03-25T14:15:33Z,3,0.1,1,0.0,1,0.0,2026-03-25T14:15:31Z,2026-03-25T14:15:32Z,t-jaws-XE-23585-ultra-fieldupdater,pull_request,6174,mz-autotest
23545650145,MZ-CI,completed,success,2026-03-25T14:15:30Z,2026-03-25T17:41:44Z,12374,206.2,12367,206.1,6,0.1,2026-03-25T14:15:36Z,2026-03-25T17:41:43Z,t-jaws-XE-23585-ultra-fieldupdater,pull_request,6174,mz-autotest
23535991076,MZ-CI,completed,failure,2026-03-25T10:18:20Z,2026-03-25T11:29:02Z,4242,70.7,4236,70.6,5,0.1,2026-03-25T10:18:25Z,2026-03-25T11:29:01Z,feature/t-avengers-mz91-dev-xe-13479-migrate-sapcc-autotest-out,pull_request,5897,mz-autotest
23533271822,MZ-CI,completed,failure,2026-03-25T09:09:10Z,2026-03-25T10:02:58Z,3228,53.8,3200,53.3,27,0.5,2026-03-25T09:09:37Z,2026-03-25T10:02:57Z,feature/t-avengers-mz91-dev-xe-13479-migrate-sapcc-autotest-out,pull_request,5897,mz-autotest
23533033131,MZ-CI,completed,success,2026-03-25T09:02:47Z,2026-03-25T10:32:56Z,5409,90.2,5405,90.1,4,0.1,2026-03-25T09:02:51Z,2026-03-25T10:32:56Z,t-jaws-XE-18622-aggregation-additional-expr,pull_request,6167,mz-autotest
23531925274,MZ-CI,completed,cancelled,2026-03-25T08:31:48Z,2026-03-25T09:09:33Z,2265,37.8,2239,37.3,25,0.4,2026-03-25T08:32:13Z,2026-03-25T09:09:32Z,feature/t-avengers-mz91-dev-xe-13479-migrate-sapcc-autotest-out,pull_request,5897,mz-autotest
23530859632,MZ-CI,completed,cancelled,2026-03-25T08:00:53Z,2026-03-25T08:32:10Z,1877,31.3,1851,30.9,25,0.4,2026-03-25T08:01:18Z,2026-03-25T08:32:09Z,feature/t-avengers-mz91-dev-xe-13479-migrate-sapcc-autotest-out,pull_request,5897,mz-autotest
23529928274,MZ-CI,completed,cancelled,2026-03-25T07:31:42Z,2026-03-25T08:01:15Z,1773,29.6,1769,29.5,4,0.1,2026-03-25T07:31:46Z,2026-03-25T08:01:15Z,feature/t-avengers-mz91-dev-xe-13479-migrate-sapcc-autotest-out,pull_request,5897,mz-autotest
23528179299,MZ-CI,completed,failure,2026-03-25T06:32:54Z,2026-03-25T07:19:13Z,2779,46.3,2774,46.2,4,0.1,2026-03-25T06:32:58Z,2026-03-25T07:19:12Z,feature/t-avengers-mz91-dev-xe-13479-migrate-sapcc-autotest-out,pull_request,5897,mz-autotest
23526670177,MZ-CI,completed,failure,2026-03-25T05:37:22Z,2026-03-25T06:27:20Z,2998,50.0,2993,49.9,4,0.1,2026-03-25T05:37:26Z,2026-03-25T06:27:19Z,feature/t-avengers-mz91-dev-xe-13479-migrate-sapcc-autotest-out,pull_request,5897,mz-autotest
23522309228,MZ-CI,completed,failure,2026-03-25T02:40:51Z,2026-03-25T04:12:46Z,5515,91.9,5511,91.8,3,0.1,2026-03-25T02:40:54Z,2026-03-25T04:12:45Z,feature/t-avengers-mz91-dev-xe-13479-migrate-sapcc-autotest-out,pull_request,5897,mz-autotest
23520932454,MZ-CI,completed,failure,2026-03-25T01:45:57Z,2026-03-25T02:14:42Z,1725,28.8,1720,28.7,4,0.1,2026-03-25T01:46:01Z,2026-03-25T02:14:41Z,feature/t-avengers-mz91-dev-xe-13479-migrate-sapcc-autotest-out,pull_request,5897,mz-autotest
23520902889,MZ-CI,completed,success,2026-03-25T01:44:46Z,2026-03-25T03:17:21Z,5555,92.6,5550,92.5,4,0.1,2026-03-25T01:44:50Z,2026-03-25T03:17:20Z,t-darkside-mz94-dev-XE-19339-apl-loglevel-mzsh-command,pull_request,6170,mz-autotest
23509143429,MZ-CI,completed,success,2026-03-24T19:48:00Z,2026-03-24T21:33:25Z,6325,105.4,6318,105.3,5,0.1,2026-03-24T19:48:05Z,2026-03-24T21:33:23Z,t-jaws-xe-22829-delete-configuration-is-slow-in-vaadin,pull_request,6139,mz-autotest
23504299694,MZ-CI,completed,success,2026-03-24T17:51:35Z,2026-03-25T08:45:14Z,53619,893.6,53614,893.6,4,0.1,2026-03-24T17:51:39Z,2026-03-25T08:45:13Z,t-l3-mz93-dev-XE-23319-GTP-error-handling,pull_request,6166,mz-autotest
23502840477,MZ-CI,completed,success,2026-03-24T17:18:20Z,2026-03-24T18:46:37Z,5297,88.3,5292,88.2,4,0.1,2026-03-24T17:18:24Z,2026-03-24T18:46:36Z,t-jaws-XE-18622-aggregation-additional-expr,pull_request,6167,mz-autotest
23496107577,MZ-CI,completed,failure,2026-03-24T14:56:04Z,2026-03-24T16:19:02Z,4978,83.0,4973,82.9,4,0.1,2026-03-24T14:56:08Z,2026-03-24T16:19:01Z,t-jaws-xe-22829-delete-configuration-is-slow-in-vaadin,pull_request,6139,mz-autotest
23485029882,MZ-CI,completed,failure,2026-03-24T10:34:40Z,2026-03-24T11:03:54Z,1754,29.2,1750,29.2,3,0.1,2026-03-24T10:34:43Z,2026-03-24T11:03:53Z,feature/t-avengers-mz91-dev-xe-13479-migrate-sapcc-autotest-out,pull_request,5897,mz-autotest
23482809914,MZ-CI,completed,failure,2026-03-24T09:39:47Z,2026-03-24T10:10:34Z,1847,30.8,1842,30.7,4,0.1,2026-03-24T09:39:51Z,2026-03-24T10:10:33Z,feature/t-avengers-mz91-dev-xe-13479-migrate-sapcc-autotest-out,pull_request,5897,mz-autotest
23481049682,MZ-CI,completed,success,2026-03-24T08:55:16Z,2026-03-24T10:59:37Z,7461,124.3,5414,90.2,2046,34.1,2026-03-24T09:29:22Z,2026-03-24T10:59:36Z,t-darkside-mz94-dev-XE-19339-apl-loglevel-mzsh-command,pull_request,6170,mz-autotest
23481049537,MZ-CI,completed,cancelled,2026-03-24T08:55:16Z,2026-03-24T08:55:18Z,2,0.0,0,0.0,1,0.0,2026-03-24T08:55:17Z,2026-03-24T08:55:17Z,t-darkside-mz94-dev-XE-19339-apl-loglevel-mzsh-command,pull_request,6170,mz-autotest
23480919339,MZ-CI,completed,failure,2026-03-24T08:51:53Z,2026-03-24T09:22:25Z,1832,30.5,1803,30.1,27,0.5,2026-03-24T08:52:20Z,2026-03-24T09:22:23Z,feature/t-avengers-mz91-dev-xe-13479-migrate-sapcc-autotest-out,pull_request,5897,mz-autotest
23479377358,MZ-CI,completed,cancelled,2026-03-24T08:09:17Z,2026-03-24T08:52:17Z,2580,43.0,2576,42.9,3,0.1,2026-03-24T08:09:20Z,2026-03-24T08:52:16Z,feature/t-avengers-mz91-dev-xe-13479-migrate-sapcc-autotest-out,pull_request,5897,mz-autotest
23475239750,MZ-CI,completed,success,2026-03-24T05:51:33Z,2026-03-24T07:08:41Z,4628,77.1,4623,77.0,4,0.1,2026-03-24T05:51:37Z,2026-03-24T07:08:40Z,feature/t-avengers-mz91-dev-xe-13479-migrate-sapcc-autotest-out,pull_request,5897,mz-autotest
23471279639,MZ-CI,completed,success,2026-03-24T03:11:41Z,2026-03-24T04:35:03Z,5002,83.4,4997,83.3,4,0.1,2026-03-24T03:11:45Z,2026-03-24T04:35:02Z,feature/t-avengers-mz91-dev-xe-13479-migrate-sapcc-autotest-out,pull_request,5897,mz-autotest
23447410062,MZ-CI,completed,success,2026-03-23T16:11:01Z,2026-03-23T17:41:15Z,5414,90.2,5409,90.2,4,0.1,2026-03-23T16:11:05Z,2026-03-23T17:41:14Z,t-babelfish/XE-21774-kafka-agent-aborts-2,pull_request,6155,mz-autotest
