run_id,workflow_name,status,conclusion,created_at,updated_at,wall_clock_seconds,wall_clock_minutes,exec_seconds,exec_minutes,queue_seconds,queue_minutes,first_job_started,last_job_completed,head_branch,event,pr_number,label_group
23727206146,MZ-CI,completed,success,2026-03-30T03:55:05Z,2026-03-30T05:06:14Z,4269,71.2,4264,71.1,4,0.1,2026-03-30T03:55:09Z,2026-03-30T05:06:13Z,bugfix/t-avengers-mz94-dev-xe-13479-fix-status-code-201,pull_request,5915,mz-autotest
23727106066,MZ-CI,completed,success,2026-03-30T03:50:33Z,2026-03-30T05:17:42Z,5229,87.2,5200,86.7,28,0.5,2026-03-30T03:51:01Z,2026-03-30T05:17:41Z,t-l3-mz93-dev-XE-23668,pull_request,6191,mz-autotest
23726536460,MZ-CI,completed,cancelled,2026-03-30T03:23:06Z,2026-03-30T03:50:58Z,1672,27.9,1647,27.4,25,0.4,2026-03-30T03:23:31Z,2026-03-30T03:50:58Z,t-l3-mz93-dev-XE-23668,pull_request,6191,mz-autotest
23726468709,MZ-CI,completed,cancelled,2026-03-30T03:20:03Z,2026-03-30T03:23:28Z,205,3.4,200,3.3,4,0.1,2026-03-30T03:20:07Z,2026-03-30T03:23:27Z,t-l3-mz93-dev-XE-23668,pull_request,6191,mz-autotest
23657044347,MZ-CI,completed,success,2026-03-27T16:38:08Z,2026-03-27T18:29:40Z,6692,111.5,6688,111.5,3,0.1,2026-03-27T16:38:11Z,2026-03-27T18:29:39Z,XE-22522-t-babelfish-feature-export-import-detail-view,pull_request,5985,mz-autotest+pe-autotest
23656816532,MZ-CI,completed,success,2026-03-27T16:32:56Z,2026-03-27T18:04:34Z,5498,91.6,5492,91.5,5,0.1,2026-03-27T16:33:01Z,2026-03-27T18:04:33Z,t-jaws-XE-21240-pico-manager-worker,pull_request,6175,mz-autotest
23656248204,MZ-CI,completed,success,2026-03-27T16:20:02Z,2026-03-27T17:51:55Z,5513,91.9,5503,91.7,9,0.1,2026-03-27T16:20:11Z,2026-03-27T17:51:54Z,t-jaws-XE-18964-aggprofile-layout,pull_request,6179,mz-autotest
23653914932,MZ-CI,completed,failure,2026-03-27T15:26:59Z,2026-03-27T17:14:24Z,6445,107.4,6440,107.3,4,0.1,2026-03-27T15:27:03Z,2026-03-27T17:14:23Z,feature/t-babelfish-mz94-dev-XE-22629-enable-changing-version,pull_request,6135,mz-autotest+pe-autotest
23652932916,MZ-CI,completed,failure,2026-03-27T15:05:37Z,2026-03-27T15:18:29Z,772,12.9,745,12.4,26,0.4,2026-03-27T15:06:03Z,2026-03-27T15:18:28Z,feature/t-babelfish-mz94-dev-XE-22629-enable-changing-version,pull_request,6135,mz-autotest+pe-autotest
23652842836,MZ-CI,completed,failure,2026-03-27T15:03:42Z,2026-03-27T16:19:55Z,4573,76.2,4565,76.1,8,0.1,2026-03-27T15:03:50Z,2026-03-27T16:19:55Z,t-babelfish-XE-20547-workflow-table-tests-issue-mz95-dev-3,pull_request,6187,mz-autotest
23652839094,MZ-CI,completed,cancelled,2026-03-27T15:03:37Z,2026-03-27T15:03:47Z,10,0.2,4,0.1,5,0.1,2026-03-27T15:03:42Z,2026-03-27T15:03:46Z,t-babelfish-XE-20547-workflow-table-tests-issue-mz95-dev-3,pull_request,6187,mz-autotest
23652608037,MZ-CI,completed,cancelled,2026-03-27T14:58:41Z,2026-03-27T14:58:43Z,2,0.0,1,0.0,0,0.0,2026-03-27T14:58:41Z,2026-03-27T14:58:42Z,t-l3-mz-9.3.3.1-ERR-605-cherry-pick-XE-23319,pull_request,6189,mz-autotest
23652608139,MZ-CI,completed,success,2026-03-27T14:58:41Z,2026-03-27T16:36:26Z,5865,97.8,5858,97.6,6,0.1,2026-03-27T14:58:47Z,2026-03-27T16:36:25Z,t-l3-mz-9.3.3.1-ERR-605-cherry-pick-XE-23319,pull_request,6189,mz-autotest
